"";"UniqueID";"echantillon";"num";"NirsID";"geno";"grappe";"baie";"doy";"grappebaie";"Grappe";"date_sp";"DateDOY";"pred";"cépage";"Id";"Notes";"sugar_cal";"Berry";"genoID";"IdBerry";"glucose";"fructose";"somme_GF";"rapport_GF";"malate";"tartrate";"shikimate";"rapport_MT";"poids_baie"
"4691";"grappe6.5.08.07.22_4674";"grappe6.5.08.07.22";4674;"Riesling-grappe6-5-189-4674";"Riesling";"grappe6";"5";"189";"grappe6-5";"grappe6";"08.07.22";189;"NV";"Riesling";"grappe6-5.sam";NA;49,6608858943366;"5";"Riesling-grappe6-5";"grappe6-5";82,0484190601821;-32,3875331658456;1,98708181329755;1,79709092103567;181,236872615375;171,602144366104;826,5779662046;1,29661554404526;1,31372484158591
"4692";"grappe6.5.08.08.22_4599";"grappe6.5.08.08.22";4599;"Riesling-grappe6-5-220-4599";"Riesling";"grappe6";"5";"220";"grappe6-5";"grappe6";"08.08.22";220;"V";"Riesling";"grappe6-5.sam";NA;509,610049490113;"5";"Riesling-grappe6-5";"grappe6-5";367,757905935368;141,852143554745;438,672201953732;1,03819365514311;57,5516280480861;149,189721005114;53,5407639683152;0,602136264825199;1,35954388991138
"4694";"grappe6.5.10.08.22_4571";"grappe6.5.10.08.22";4571;"Riesling-grappe6-5-222-4571";"Riesling";"grappe6";"5";"222";"grappe6-5";"grappe6";"10.08.22";222;"V";"Riesling";"grappe6-5.sam";NA;928,114380737495;"5";"Riesling-grappe6-5";"grappe6-5";498,905312259618;429,209068477877;930,531960476735;0,832140125884362;14,6283547929025;126,658093138041;204,086690995644;0,237657495353526;1,60700033269004
"4695";"grappe6.5.11.07.22_4704";"grappe6.5.11.07.22";4704;"Riesling-grappe6-5-192-4704";"Riesling";"grappe6";"5";"192";"grappe6-5";"grappe6";"11.07.22";192;"V";"Riesling";"grappe6-5.sam";NA;344,28586053422;"5";"Riesling-grappe6-5";"grappe6-5";185,890645250865;158,395215283356;202,490098878968;1,64545111790079;180,984308263103;178,688876145297;518,144498925119;1,24671541670748;1,35150927191272
"4696";"grappe6.5.12.07.22_4597";"grappe6.5.12.07.22";4597;"Riesling-grappe6-5-193-4597";"Riesling";"grappe6";"5";"193";"grappe6-5";"grappe6";"12.07.22";193;"NA";"Riesling";"grappe6-5.sam";NA;577,373380996148;"5";"Riesling-grappe6-5";"grappe6-5";297,292130613924;280,081250382224;470,477652138103;1,63907018212898;65,3742193529641;168,648947141376;719,120981880601;1,21725606793504;1,53448000534281
"4698";"grappe6.5.12.08.22_4669";"grappe6.5.12.08.22";4669;"Riesling-grappe6-5-224-4669";"Riesling";"grappe6";"5";"224";"grappe6-5";"grappe6";"12.08.22";224;"V";"Riesling";"grappe6-5.sam";NA;789,337330630047;"5";"Riesling-grappe6-5";"grappe6-5";476,607252898172;312,730077731875;433,836114685198;0,950774567484042;24,5089715259888;143,126860109089;259,477893980878;0,412545619865336;1,83251312629033
"4699";"grappe6.5.13.07.22_4568";"grappe6.5.13.07.22";4568;"Riesling-grappe6-5-194-4568";"Riesling";"grappe6";"5";"194";"grappe6-5";"grappe6";"13.07.22";194;"V";"Riesling";"grappe6-5.sam";NA;648,803565479388;"5";"Riesling-grappe6-5";"grappe6-5";325,955773055414;322,847792423974;732,190627033321;1,63977754127173;133,338294572459;174,536615365654;831,776456408736;0,892946999855815;1,32643954115189
"4700";"grappe6.5.15.07.22_4580";"grappe6.5.15.07.22";4580;"Riesling-grappe6-5-196-4580";"Riesling";"grappe6";"5";"196";"grappe6-5";"grappe6";"15.07.22";196;"NV";"Riesling";"grappe6-5.sam";NA;142,112975673969;"5";"Riesling-grappe6-5";"grappe6-5";65,6118849672472;76,5010907067219;197,643424842477;1,66267652010788;174,822346924222;176,549849241086;1157,25644453991;1,33774421809089;1,5194978442034
"4701";"grappe6.5.17.08.22_4658";"grappe6.5.17.08.22";4658;"Riesling-grappe6-5-229-4658";"Riesling";"grappe6";"5";"229";"grappe6-5";"grappe6";"17.08.22";229;"V";"Riesling";"grappe6-5.sam";NA;1265,81515908581;"5";"Riesling-grappe6-5";"grappe6-5";732,844961226214;532,970197859599;1184,36501052714;-0,173545936327049;-230,104945041962;119,30834805183;-555,840408179228;-0,429406207557857;1,46576214587923
"4702";"grappe6.5.18.07.22_4638";"grappe6.5.18.07.22";4638;"Riesling-grappe6-5-199-4638";"Riesling";"grappe6";"5";"199";"grappe6-5";"grappe6";"18.07.22";199;"V";"Riesling";"grappe6-5.sam";NA;442,399235781957;"5";"Riesling-grappe6-5";"grappe6-5";268,422833813393;173,976401968565;271,595729225102;1,34357783079963;152,417387626329;164,495434990363;637,17004915352;1,13658370476714;1,2177974009255
"4704";"grappe6.5.19.08.22_4643";"grappe6.5.19.08.22";4643;"Riesling-grappe6-5-231-4643";"Riesling";"grappe6";"5";"231";"grappe6-5";"grappe6";"19.08.22";231;"V";"Riesling";"grappe6 -5.sam";NA;1024,12158158389;"5";"Riesling-grappe6-5";"grappe6 -5";571,554754811582;452,566826772313;1023,73901576475;1,07134667465472;37,7407891034761;148,031721877529;550,454703701098;0,311701318226661;1,89382199679572
"4705";"grappe6.5.20.07.22_4566";"grappe6.5.20.07.22";4566;"Riesling-grappe6-5-201-4566";"Riesling";"grappe6";"5";"201";"grappe6-5";"grappe6";"20.07.22";201;"V";"Riesling";"grappe6-5.sam";NA;725,308052093303;"5";"Riesling-grappe6-5";"grappe6-5";406,408919912501;318,899132180802;528,302401605754;1,23242865701342;49,6093290927358;159,669319918686;199,332231825411;0,560317887384109;1,35598949774734
"4706";"grappe6.5.22.07.22_4656";"grappe6.5.22.07.22";4656;"Riesling-grappe6-5-203-4656";"Riesling";"grappe6";"5";"203";"grappe6-5";"grappe6";"22.07.22";203;"V";"Riesling";"grappe6-5.sam";NA;499,876103102729;"5";"Riesling-grappe6-5";"grappe6-5";348,935652799963;150,940450302767;434,030477475313;1,17699133679679;49,4965320615074;155,133312156909;-178,935036709098;0,586151678487428;1,84793863239763
"4709";"grappe6.5.25.07.22_4652";"grappe6.5.25.07.22";4652;"Riesling-grappe6-5-206-4652";"Riesling";"grappe6";"5";"206";"grappe6-5";"grappe6";"25.07.22";206;"V";"Riesling";"grappe6-5.sam";NA;577,919513840572;"5";"Riesling-grappe6-5";"grappe6-5";404,48293926006;173,436574580512;406,204044346962;0,919148186456307;83,4209542887921;151,932308182833;1384,70421864231;0,416104714909809;1,41220478371387
"4710";"grappe6.5.27.07.22_4581";"grappe6.5.27.07.22";4581;"Riesling-grappe6-5-208-4581";"Riesling";"grappe6";"5";"208";"grappe6-5";"grappe6";"27.07.22";208;"V";"Riesling";"grappe6-5.sam";NA;716,152776357667;"5";"Riesling-grappe6-5";"grappe6-5";388,52315538651;327,629620971157;410,049266627641;0,987629340746685;68,6868596549571;151,467616949216;6,57091150743116;0,449278003975666;1,69030995957783
"4712";"grappe6.5.29.07.22_4564";"grappe6.5.29.07.22";4564;"Riesling-grappe6-5-210-4564";"Riesling";"grappe6";"5";"210";"grappe6-5";"grappe6";"29.07.22";210;"V";"Riesling";"grappe6-5.sam";NA;1174,15908870922;"5";"Riesling-grappe6-5";"grappe6-5";589,421930101153;584,737158608068;1096,06493563125;0,94969339624475;57,3888852391188;137,748447460564;486,481158621564;0,572793659962989;2,07561903031863
"4713";"grappe6.6.01.08.22_4608";"grappe6.6.01.08.22";4608;"Riesling-grappe6-6-213-4608";"Riesling";"grappe6";"6";"213";"grappe6-6";"grappe6";"01.08.22";213;"V";"Riesling";"grappe6-6.sam";NA;715,12072860513;"6";"Riesling-grappe6-6";"grappe6-6";325,845186984315;389,275541620814;765,500554080054;0,621530111470548;-7,0961970540418;122,387827894964;329,493208572658;-0,241195466925894;1,66413197890279
"4714";"grappe6.6.03.08.22_4589";"grappe6.6.03.08.22";4589;"Riesling-grappe6-6-215-4589";"Riesling";"grappe6";"6";"215";"grappe6-6";"grappe6";"03.08.22";215;"V";"Riesling";"grappe6-6.sam";NA;875,794287447223;"6";"Riesling-grappe6-6";"grappe6-6";503,291968046312;372,502319400912;788,09793145921;0,960503355936912;-4,20343223541079;146,249388481435;-164,251378659008;0,286859606416894;1,26999485383236
"4715";"grappe6.6.05.08.22_4696";"grappe6.6.05.08.22";4696;"Riesling-grappe6-6-217-4696";"Riesling";"grappe6";"6";"217";"grappe6-6";"grappe6";"05.08.22";217;"V";"Riesling";"grappe6-6.sam";NA;781,621385832163;"6";"Riesling-grappe6-6";"grappe6-6";461,912492597098;319,708893235065;435,096458059257;0,993171167008532;8,06453684211039;151,57778667184;362,966193195611;-0,151353764387104;1,62638139520099
"4716";"grappe6.6.08.07.22_4673";"grappe6.6.08.07.22";4673;"Riesling-grappe6-6-189-4673";"Riesling";"grappe6";"6";"189";"grappe6-6";"grappe6";"08.07.22";189;"NV";"Riesling";"grappe6-6.sam";NA;28,8032441862807;"6";"Riesling-grappe6-6";"grappe6-6";65,9060375253922;-37,1027933391115;70,2015753005738;1,88743432478981;188,495081627029;177,278656331357;962,125415580449;1,48068719363202;1,30344557108476
"4717";"grappe6.6.08.08.22_4616";"grappe6.6.08.08.22";4616;"Riesling-grappe6-6-220-4616";"Riesling";"grappe6";"6";"220";"grappe6-6";"grappe6";"08.08.22";220;"V";"Riesling";"grappe6-6.sam";NA;316,932728672951;"6";"Riesling-grappe6-6";"grappe6-6";343,122782525919;-26,1900538529688;167,349999014365;0,987919794786585;23,8015718735421;139,653302943481;-146,480085204088;0,561920205050977;1,01552362912511
"4719";"grappe6.6.10.08.22_4550";"grappe6.6.10.08.22";4550;"Riesling-grappe6-6-222-4550";"Riesling";"grappe6";"6";"222";"grappe6-6";"grappe6";"10.08.22";222;"V";"Riesling";"grappe6-6.sam";NA;989,98346352469;"6";"Riesling-grappe6-6";"grappe6-6";540,538023082709;449,445440441981;900,032817813631;0,643687027898402;-10,8214630774313;113,523898022291;207,904078436165;0,444864003071102;1,52768436642302
"4720";"grappe6.6.11.07.22_4695";"grappe6.6.11.07.22";4695;"Riesling-grappe6-6-192-4695";"Riesling";"grappe6";"6";"192";"grappe6-6";"grappe6";"11.07.22";192;"V";"Riesling";"grappe6-6.sam";NA;174,244628267092;"6";"Riesling-grappe6-6";"grappe6-6";85,3859715981159;88,8586566689766;139,964534253265;1,64689834903158;179,745288810498;183,357824201605;514,16416491738;1,42250953161621;1,28851393988278
"4721";"grappe6.6.12.07.22_4598";"grappe6.6.12.07.22";4598;"Riesling-grappe6-6-193-4598";"Riesling";"grappe6";"6";"193";"grappe6-6";"grappe6";"12.07.22";193;"NV";"Riesling";"grappe6-6.sam";NA;393,331595905469;"6";"Riesling-grappe6-6";"grappe6-6";224,189028033213;169,142567872256;326,733086004564;1,80969688120815;95,0894963118571;177,661542054945;763,263453367506;1,20696512431519;1,37395110251191
"4722";"grappe6.6.12.08.22_4670";"grappe6.6.12.08.22";4670;"Riesling-grappe6-6-224-4670";"Riesling";"grappe6";"6";"224";"grappe6-6";"grappe6";"12.08.22";224;"V";"Riesling";"grappe6-6.sam";NA;651,371361862566;"6";"Riesling-grappe6-6";"grappe6-6";440,625895338471;210,745466524095;299,939087575936;0,987194066615815;25,2622050699535;146,621719588625;401,849852909311;0,53953875870389;1,51341945629644
"4723";"grappe6.6.13.07.22_4559";"grappe6.6.13.07.22";4559;"Riesling-grappe6-6-194-4559";"Riesling";"grappe6";"6";"194";"grappe6-6";"grappe6";"13.07.22";194;"NA";"Riesling";"grappe6-6.sam";NA;596,456423044581;"6";"Riesling-grappe6-6";"grappe6-6";295,468896059952;300,987526984629;727,684789170814;1,677680022746;133,773966528967;179,514193270082;847,818736062471;1,19495596585136;1,13457415621652
"4724";"grappe6.6.15.07.22_4563";"grappe6.6.15.07.22";4563;"Riesling-grappe6-6-196-4563";"Riesling";"grappe6";"6";"196";"grappe6-6";"grappe6";"15.07.22";196;"NV";"Riesling";"grappe6-6.sam";NA;60,9900349810439;"6";"Riesling-grappe6-6";"grappe6-6";34,5442001046803;26,4458348763637;75,7818700746288;1,70353396198257;181,49583463937;183,219204194534;1263,47938339408;1,39523955765022;1,30290933443039
"4725";"grappe6.6.17.08.22_4659";"grappe6.6.17.08.22";4659;"Riesling-grappe6-6-229-4659";"Riesling";"grappe6";"6";"229";"grappe6-6";"grappe6";"17.08.22";229;"V";"Riesling";"grappe6-6.sam";NA;1347,81160070932;"6";"Riesling-grappe6-6";"grappe6-6";734,196301086511;613,615299622811;1311,2837016145;-0,0370235479571897;-210,908547378923;128,749193845307;-626,845336391248;-0,236800140867281;1,20784756160291
"4726";"grappe6.6.18.07.22_4625";"grappe6.6.18.07.22";4625;"Riesling-grappe6-6-199-4625";"Riesling";"grappe6";"6";"199";"grappe6-6";"grappe6";"18.07.22";199;"V";"Riesling";"grappe6-6.sam";NA;304,192874109437;"6";"Riesling-grappe6-6";"grappe6-6";194,424832724636;109,768041384801;326,663482608488;1,49677831428797;178,898249973706;174,685740042049;1058,52925273911;1,30402057662261;1,12558799316543
"4728";"grappe6.6.19.08.22_4684";"grappe6.6.19.08.22";4684;"Riesling-grappe6-6-231-4684";"Riesling";"grappe6";"6";"231";"grappe6-6";"grappe6";"19.08.22";231;"V";"Riesling";"grappe6 -6.sam";NA;1175,63515786504;"6";"Riesling-grappe6-6";"grappe6 -6";622,227936110014;553,407221755024;1082,75251501681;1,09434318834851;46,8952076564206;153,091296297661;767,884323851773;0,379205285165974;1,65747577150719
"4729";"grappe6.6.20.07.22_4553";"grappe6.6.20.07.22";4553;"Riesling-grappe6-6-201-4553";"Riesling";"grappe6";"6";"201";"grappe6-6";"grappe6";"20.07.22";201;"V";"Riesling";"grappe6-6.sam";NA;563,145663318795;"6";"Riesling-grappe6-6";"grappe6-6";340,28495893997;222,860704378825;388,12441837368;1,40309368662386;80,8483374950965;178,601015926179;509,65536076501;0,620334514163489;0,908932832964209
"4730";"grappe6.6.22.07.22_4687";"grappe6.6.22.07.22";4687;"Riesling-grappe6-6-203-4687";"Riesling";"grappe6";"6";"203";"grappe6-6";"grappe6";"22.07.22";203;"V";"Riesling";"grappe6-6.sam";NA;473,25831666437;"6";"Riesling-grappe6-6";"grappe6-6";325,846571744332;147,411744920037;528,730332744524;1,34153424394995;71,9982570500787;164,91392836845;154,511661008365;0,505846034793054;1,54897280329152
"4732";"grappe6.6.24.08.22_4702";"grappe6.6.24.08.22";4702;"Riesling-grappe6-6-236-4702";"Riesling";"grappe6";"6";"236";"grappe6-6";"grappe6";"24.08.22";236;"V";"Riesling";"grappe6-6.sam";NA;989,966048672816;"6";"Riesling-grappe6-6";"grappe6-6";462,710145322281;527,255903350535;994,321686189946;0,930193905016118;1,91762977885418;166,570709142994;205,924815255376;-0,0527284053411113;1,08256586347852
"4733";"grappe6.6.25.07.22_4676";"grappe6.6.25.07.22";4676;"Riesling-grappe6-6-206-4676";"Riesling";"grappe6";"6";"206";"grappe6-6";"grappe6";"25.07.22";206;"V";"Riesling";"grappe6-6.sam";NA;588,188722056215;"6";"Riesling-grappe6-6";"grappe6-6";368,092819499424;220,095902556791;736,910074632312;1,02401182122212;88,2020886422252;149,036523163794;1069,7997983635;0,678512479382157;1,40596496192953
"4734";"grappe6.6.27.07.22_4595";"grappe6.6.27.07.22";4595;"Riesling-grappe6-6-208-4595";"Riesling";"grappe6";"6";"208";"grappe6-6";"grappe6";"27.07.22";208;"V";"Riesling";"grappe6-6.sam";NA;614,405588389443;"6";"Riesling-grappe6-6";"grappe6-6";381,307069836125;233,098518553317;284,887742520831;1,11344421156835;64,4949796425649;145,802793209033;285,262755408783;0,586528481139415;1,74631264717025
"4736";"grappe6.6.29.07.22_4588";"grappe6.6.29.07.22";4588;"Riesling-grappe6-6-210-4588";"Riesling";"grappe6";"6";"210";"grappe6-6";"grappe6";"29.07.22";210;"V";"Riesling";"grappe6-6.sam";NA;952,589267939164;"6";"Riesling-grappe6-6";"grappe6-6";504,022820995325;448,566446943839;600,335005583882;0,989382289591794;58,3386399647202;147,864317797259;228,196400332907;0,709035046551394;1,59545097452763
"4737";"grappe6.7.01.08.22_4662";"grappe6.7.01.08.22";4662;"Riesling-grappe6-7-213-4662";"Riesling";"grappe6";"7";"213";"grappe6-7";"grappe6";"01.08.22";213;"V";"Riesling";"grappe6-7.sam";NA;812,175617062058;"7";"Riesling-grappe6-7";"grappe6-7";397,569370897786;414,606246164272;831,086758364305;0,790527850161413;20,2482585132928;133,773265343443;277,472364979888;-0,451420052244689;1,6854766967921
"4738";"grappe6.7.03.08.22_4617";"grappe6.7.03.08.22";4617;"Riesling-grappe6-7-215-4617";"Riesling";"grappe6";"7";"215";"grappe6-7";"grappe6";"03.08.22";215;"V";"Riesling";"grappe6-7.sam";NA;888,024006414719;"7";"Riesling-grappe6-7";"grappe6-7";496,551470649483;391,472535765236;838,704418508691;1,01417895046275;16,5956845709446;154,860751910594;117,324297129524;0,262431190776063;1,13078454419522
"4739";"grappe6.7.05.08.22_4683";"grappe6.7.05.08.22";4683;"Riesling-grappe6-7-217-4683";"Riesling";"grappe6";"7";"217";"grappe6-7";"grappe6";"05.08.22";217;"V";"Riesling";"grappe6-7.sam";NA;916,692905302696;"7";"Riesling-grappe6-7";"grappe6-7";539,95582055135;376,737084751346;522,885514679031;1,06502308087823;31,613440383948;158,498960304518;301,559424743953;-0,130307908001942;1,63966385213608
"4740";"grappe6.7.08.07.22_4701";"grappe6.7.08.07.22";4701;"Riesling-grappe6-7-189-4701";"Riesling";"grappe6";"7";"189";"grappe6-7";"grappe6";"08.07.22";189;"NV";"Riesling";"grappe6-7.sam";NA;253,34180715496;"7";"Riesling-grappe6-7";"grappe6-7";141,082448728704;112,259358426256;357,860979217372;1,86594156094763;192,196863998749;181,089557102073;747,514701787065;1,34073892871987;1,23421700107079
"4742";"grappe6.7.10.08.22_4549";"grappe6.7.10.08.22";4549;"Riesling-grappe6-7-222-4549";"Riesling";"grappe6";"7";"222";"grappe6-7";"grappe6";"10.08.22";222;"V";"Riesling";"grappe6-7.sam";NA;1042,95444482764;"7";"Riesling-grappe6-7";"grappe6-7";580,793371863911;462,161072963733;905,987036119353;0,823400073967049;-0,666649303329677;117,286136187818;199,183911862591;0,437427355135148;1,57463646753061
"4743";"grappe6.7.11.07.22_4698";"grappe6.7.11.07.22";4698;"Riesling-grappe6-7-192-4698";"Riesling";"grappe6";"7";"192";"grappe6-7";"grappe6";"11.07.22";192;"V";"Riesling";"grappe6-7.sam";NA;318,996677092643;"7";"Riesling-grappe6-7";"grappe6-7";154,511331254877;164,485345837766;246,048426064369;1,66495966630951;196,39432776897;189,634241418442;764,757473469102;1,52127041508318;1,28764635601544
"4744";"grappe6.7.12.07.22_4548";"grappe6.7.12.07.22";4548;"Riesling-grappe6-7-193-4548";"Riesling";"grappe6";"7";"193";"grappe6-7";"grappe6";"12.07.22";193;"NV";"Riesling";"grappe6-7.sam";NA;509,95069153906;"7";"Riesling-grappe6-7";"grappe6-7";266,919662524266;243,031029014794;464,529666543136;1,74807239019866;110,971068371393;190,5469802363;990,300373478843;1,13077986339873;1,43172045911414
"4745";"grappe6.7.12.08.22_4699";"grappe6.7.12.08.22";4699;"Riesling-grappe6-7-224-4699";"Riesling";"grappe6";"7";"224";"grappe6-7";"grappe6";"12.08.22";224;"V";"Riesling";"grappe6-7.sam";NA;898,66170678206;"7";"Riesling-grappe6-7";"grappe6-7";518,868649417583;379,793057364477;704,186355815621;1,07898245939301;53,2471799960296;157,482407441158;203,206157077515;0,607419794096405;1,60757109410011
"4746";"grappe6.7.13.07.22_4565";"grappe6.7.13.07.22";4565;"Riesling-grappe6-7-194-4565";"Riesling";"grappe6";"7";"194";"grappe6-7";"grappe6";"13.07.22";194;"V";"Riesling";"grappe6-7.sam";NA;395,712869275017;"7";"Riesling-grappe6-7";"grappe6-7";209,634567583115;186,078301691902;500,745464180051;1,71093263312038;145,770396289897;189,074344547221;958,256539189738;1,03336082514359;1,05009531779694
"4747";"grappe6.7.15.07.22_4569";"grappe6.7.15.07.22";4569;"Riesling-grappe6-7-196-4569";"Riesling";"grappe6";"7";"196";"grappe6-7";"grappe6";"15.07.22";196;"NV";"Riesling";"grappe6-7.sam";NA;0;"7";"Riesling-grappe6-7";"grappe6-7";-30,5619595691008;9,91734494900447;75,4871718143945;1,79264320377144;212,693362827377;197,503688310976;1122,28659706687;1,34469631589472;1,26759219164291
"4749";"grappe6.7.18.07.22_4637";"grappe6.7.18.07.22";4637;"Riesling-grappe6-7-199-4637";"Riesling";"grappe6";"7";"199";"grappe6-7";"grappe6";"18.07.22";199;"V";"Riesling";"grappe6-7.sam";NA;290,158116621601;"7";"Riesling-grappe6-7";"grappe6-7";178,904538738234;111,253577883367;307,096295976499;1,50847357725444;196,036357483689;180,532145017367;880,821641708974;1,21957494083505;1,10583073906126
"4751";"grappe6.7.19.08.22_4660";"grappe6.7.19.08.22";4660;"Riesling-grappe6-7-231-4660";"Riesling";"grappe6";"7";"231";"grappe6-7";"grappe6";"19.08.22";231;"V";"Riesling";"grappe6 -7.sam";NA;1331,0000430532;"7";"Riesling-grappe6-7";"grappe6 -7";654,355541286927;676,644501766276;1397,85022670315;1,12269779813435;59,1830512486348;163,860934139418;723,59899982708;0,172761170418071;1,43462162273856
"4752";"grappe6.7.20.07.22_4560";"grappe6.7.20.07.22";4560;"Riesling-grappe6-7-201-4560";"Riesling";"grappe6";"7";"201";"grappe6-7";"grappe6";"20.07.22";201;"V";"Riesling";"grappe6-7.sam";NA;381,044552794956;"7";"Riesling-grappe6-7";"grappe6-7";217,42375278698;163,620800007977;175,153288329728;1,41859670350774;110,8528334203;193,950513309726;410,811941752874;0,720564481858866;0,979115664670868
"4753";"grappe6.7.22.07.22_4666";"grappe6.7.22.07.22";4666;"Riesling-grappe6-7-203-4666";"Riesling";"grappe6";"7";"203";"grappe6-7";"grappe6";"22.07.22";203;"V";"Riesling";"grappe6-7.sam";NA;423,778961804103;"7";"Riesling-grappe6-7";"grappe6-7";273,733967755357;150,044994048747;467,766027224222;1,35762560695414;93,0043226984285;173,341808129706;373,982550069996;0,747888530048231;1,43330852115832
